"TACO","Berto Acquisition Corp. Ordinary Shares","United States","2025","330752","Finance","Blank Checks"
"TACOU","Berto Acquisition Corp. Unit","United States","2025","54229","Finance","Blank Checks"
"TACOW","Berto Acquisition Corp. Warrant","United States","2025","3331","Finance","Blank Checks"
"TACT","TransAct Technologies Incorporated Common Stock","United States","1996","11361","Technology","Computer peripheral equipment"
"TAIT","Taitron Components Incorporated Class A Common Stock","United States","1995","7278","Technology","Electronic Components"
"TALK","Talkspace Inc. Common Stock","United States","2020","2072889","Health Care","Medical/Nursing Services"
"TALKW","Talkspace Inc. Warrant","United States","2020","45975","Health Care","Medical/Nursing Services"
"TARA","Protara Therapeutics Inc.  Common Stock","United States","2014","165447","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"TARS","Tarsus Pharmaceuticals Inc. Common Stock","United States","2020","716492","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"TASK","TaskUs Inc. Class A Common Stock","United States","2021","261598","Technology","EDP Services"
"TAVI","Tavia Acquisition Corp. Ordinary Shares","United States","2024","64","Finance","Blank Checks"
"TAYD","Taylor Devices Inc. Common Stock","United States","","11552","Industrials","Industrial Machinery/Components"
"TBBK","The Bancorp Inc Common Stock","United States","2004","674587","Finance","Major Banks"
"TBCH","Turtle Beach Corporation Common Stock","United States","","521935","Telecommunications","Telecommunications Equipment"
"TBH","Brag House Holdings Inc. Common Stock","United States","2025","132710","Consumer Discretionary","Services-Misc. Amusement & Recreation"
"TBLD","Thornburg Income Builder Opportunities Trust Common Stock","United States","2021","60677","Finance","Investment Managers"
"TBMC","Trailblazer Merger Corporation I Class A Common Stock","United States","2023","30908","Finance","Blank Checks"
"TBMCR","Trailblazer Merger Corporation I Rights","United States","2023","65014","Finance","Blank Checks"
"TBRG","TruBridge Inc. Common Stock","United States","2002","81753","Technology","EDP Services"
"TCBI","Texas Capital Bancshares Inc. Common Stock","United States","2003","455897","Finance","Major Banks"
"TCBIO","Texas Capital Bancshares Inc. Depositary Shares 5.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series B","United States","","9983","Finance","Major Banks"
"TCBK","TriCo Bancshares Common Stock","United States","","144843","Finance","Major Banks"
"TCBS","Texas Community Bancshares Inc. Common Stock","United States","2021","2780","Finance","Banks"
"TCBX","Third Coast Bancshares Inc. Common Stock","United States","2021","71031","Finance","Banks"
"TCMD","Tactile Systems Technology Inc. Common Stock","United States","2016","271092","Health Care","Medical/Dental Instruments"
"TCPC","BlackRock TCP Capital Corp. Common Stock","United States","2012","991100","Finance","Finance/Investors Services"
"TCRT","Alaunos Therapeutics Inc. Common Stock","United States","","20295","Health Care","Biotechnology: Pharmaceutical Preparations"
"TCRX","TScan Therapeutics Inc. Common Stock","United States","2021","194527","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"TDAC","Translational Development Acquisition Corp. Ordinary Shares","United States","2025","100","",""
"TDACW","Translational Development Acquisition Corp. Warrants","United States","2025","14","",""
"TDUP","ThredUp Inc. Class A Common Stock","United States","2021","2350336","Consumer Discretionary","Catalog/Specialty Distribution"
"TEAD","Teads Holding Co. Common Stock","United States","2021","475652","Technology","Computer Software: Programming Data Processing"
"TECH","Bio-Techne Corp Common Stock","United States","","1915514","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"TECTP","Tectonic Financial Inc. 9.00% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock","United States","2019","181","Finance","Major Banks"
"TECX","Tectonic Therapeutic Inc. Common Stock","United States","2018","155942","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"TELA","TELA Bio Inc. Common Stock","United States","2019","166026","Health Care","Medical/Dental Instruments"
"TELO","Telomir Pharmaceuticals Inc. Common Stock","United States","2024","322675","Health Care","Biotechnology: Pharmaceutical Preparations"
"TEM","Tempus AI Inc. Class A Common Stock","United States","2024","12839912","Technology","Computer Software: Programming Data Processing"
"TENB","Tenable Holdings Inc. Common Stock","United States","2018","1497004","Technology","Computer Software: Prepackaged Software"
"TENX","Tenax Therapeutics Inc. Common Stock","United States","","10786","Health Care","Biotechnology: Pharmaceutical Preparations"
"TER","Teradyne Inc. Common Stock","United States","","2736895","Industrials","Electrical Products"
"TERN","Terns Pharmaceuticals Inc. Common Stock","United States","2021","998402","Health Care","Biotechnology: Pharmaceutical Preparations"
"TFIN","Triumph Financial Inc. Common Stock","United States","2014","147040","Finance","Major Banks"
"TFINP","Triumph Financial Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.125% Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock","United States","","388","Finance","Major Banks"
"TFSL","TFS Financial Corporation Common Stock","United States","2007","386870","Finance","Savings Institutions"
"TGL","Treasure Global Inc. Common Stock","United States","2022","119811","Consumer Discretionary","Business Services"
"TGTX","TG Therapeutics Inc. Common Stock","United States","","1671355","Health Care","Biotechnology: Pharmaceutical Preparations"
"TH","Target Hospitality Corp. Common Stock","United States","2018","287580","Consumer Discretionary","Hotels/Resorts"
"THAR","Tharimmune Inc. Common Stock","United States","2022","40496","Health Care","Biotechnology: Pharmaceutical Preparations"
"THFF","First Financial Corporation Common Stock","United States","","50375","Finance","Major Banks"
