"IIIV","i3 Verticals Inc. Class A Common Stock","United States","2018","476647","Consumer Discretionary","Business Services"
"IKNA","Ikena Oncology Inc. Common Stock","United States","2021","70989","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"IKT","Inhibikase Therapeutics Inc. Common Stock","United States","2020","92001","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"ILLR","Triller Group Inc. Common Stock","United States","2019","673488","Finance","Investment Managers"
"ILLRW","Triller Group Inc. Warrant","United States","2019","38295","Finance","Investment Managers"
"ILMN","Illumina Inc. Common Stock","United States","2000","1612835","Health Care","Medical Specialities"
"ILPT","Industrial Logistics Properties Trust Common Shares of Beneficial Interest","United States","2018","497986","Real Estate","Real Estate Investment Trusts"
"IMG","CIMG Inc. Common Stock","United States","","143985","Consumer Discretionary","Other Specialty Stores"
"IMKTA","Ingles Markets Incorporated Class A Common Stock","United States","1987","126227","Consumer Staples","Food Chains"
"IMMR","Immersion Corporation Common Stock","United States","1999","440837","Technology","Computer peripheral equipment"
"IMMX","Immix Biopharma Inc. Common Stock","United States","2021","48426","Health Care","Biotechnology: Pharmaceutical Preparations"
"IMNM","Immunome Inc. Common Stock","United States","2020","1258226","Health Care","Biotechnology: Pharmaceutical Preparations"
"IMNN","Imunon Inc. Common Stock","United States","","1575668","Health Care","Biotechnology: Pharmaceutical Preparations"
"IMRX","Immuneering Corporation Class A Common Stock","United States","2021","176767","Health Care","Biotechnology: Pharmaceutical Preparations"
"IMUX","Immunic Inc. Common Stock","United States","2014","962441","Health Care","Biotechnology: Pharmaceutical Preparations"
"IMVT","Immunovant Inc. Common Stock","United States","2019","1085179","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"IMXI","International Money Express Inc. Common Stock","United States","2017","399193","Consumer Discretionary","Business Services"
"INAB","IN8bio Inc. Common Stock","United States","2021","175733","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"INBK","First Internet Bancorp Common Stock","United States","","28679","Finance","Major Banks"
"INBKZ","First Internet Bancorp 6.0% Fixed-to-Floating Rate Subordinated Notes Due 2029","United States","","139","Finance","Major Banks"
"INBS","Intelligent Bio Solutions Inc. Common Stock","United States","2020","198402","Health Care","Medical/Dental Instruments"
"INBX","Inhibrx Biosciences Inc. Common Stock","United States","","52259","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"INCY","Incyte Corp. Common Stock","United States","","1834959","Health Care","Biotechnology: Commercial Physical & Biological Resarch"
"INDB","Independent Bank Corp. Common Stock","United States","","290692","Finance","Major Banks"
"INDI","indie Semiconductor Inc. Class A Common Stock","United States","","4036183","Technology","Semiconductors"
"INDP","Indaptus Therapeutics Inc. Common Stock","United States","","142973","Health Care","Biotechnology: Pharmaceutical Preparations"
"INGN","Inogen Inc Common Stock","United States","2014","132904","Health Care","Industrial Specialties"
"INHD","Inno Holdings Inc. Common Stock","United States","2023","201432","Industrials","Steel/Iron Ore"
"INKT","MiNK Therapeutics Inc. Common Stock","United States","2021","2197","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"INMB","INmune Bio Inc. Common stock","United States","2019","595038","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"INNV","InnovAge Holding Corp. Common Stock","United States","2021","30779","Health Care","Medical/Nursing Services"
"INO","Inovio Pharmaceuticals Inc. Common Stock","United States","","617314","Health Care","Medical/Dental Instruments"
"INOD","Innodata Inc. Common Stock","United States","1993","2592699","Technology","EDP Services"
"INSE","Inspired Entertainment Inc. Common Stock","United States","2014","144808","Technology","Computer Software: Prepackaged Software"
"INSG","Inseego Corp. Common Stock","United States","","162490","Telecommunications","Telecommunications Equipment"
"INSM","Insmed Incorporated Common Stock","United States","","5321623","Health Care","Biotechnology: Pharmaceutical Preparations"
"INTA","Intapp Inc. Common Stock","United States","2021","437115","Technology","Computer Software: Prepackaged Software"
"INTC","Intel Corporation Common Stock","United States","","87655889","Technology","Semiconductors"
"INTG","Intergroup Corporation (The) Common Stock","United States","","11","Real Estate","Building operators"
"INTS","Intensity Therapeutics Inc. Common stock","United States","2023","2168659","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"INTU","Intuit Inc. Common Stock","United States","1993","1148121","Technology","Computer Software: Prepackaged Software"
"INTZ","Intrusion Inc. Common Stock","United States","","886213","Telecommunications","Computer Communications Equipment"
"INV","Innventure Inc. Common Stock","United States","","157163","Finance","Blank Checks"
"INVA","Innoviva Inc. Common Stock","United States","2004","1422327","Health Care","Biotechnology: Pharmaceutical Preparations"
"INVE","Identiv Inc. Common Stock","United States","","11962","Technology","Computer peripheral equipment"
"INZY","Inozyme Pharma Inc. Common Stock","United States","2020","432700","Health Care","Biotechnology: Pharmaceutical Preparations"
"IONS","Ionis Pharmaceuticals Inc. Common Stock","United States","","1483999","Health Care","Biotechnology: Pharmaceutical Preparations"
"IOSP","Innospec Inc. Common Stock","United States","","204999","Industrials","Major Chemicals"
"IOVA","Iovance Biotherapeutics Inc. Common Stock","United States","","8800404","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"IPAR","Interparfums Inc. Common Stock","United States","","203382","Consumer Discretionary","Package Goods/Cosmetics"
