"NAII","Natural Alternatives International Inc. Common Stock","United States","","783","Health Care"," Medicinal Chemicals and Botanical Products "
"NAKA","Kindly MD Inc. Common Stock","United States","2024","1170688","Health Care","Medical/Nursing Services"
"NAKAW","Kindly MD Inc. Warrants","United States","2024","6948","Health Care","Medical/Nursing Services"
"NAOV","NanoVibronix Inc. Common Stock","United States","","1228458","Health Care","Industrial Specialties"
"NATH","Nathan's Famous Inc. Common Stock","United States","1993","31044","Consumer Discretionary","Restaurants"
"NATR","Nature's Sunshine Products Inc. Common Stock","United States","","62192","Health Care","Biotechnology: Pharmaceutical Preparations"
"NAUT","Nautilus Biotechnolgy Inc. Common Stock","United States","2020","160559","Industrials","Biotechnology: Laboratory Analytical Instruments"
"NAVI","Navient Corporation Common Stock","United States","","354833","Finance","Investment Bankers/Brokers/Service"
"NB","NioCorp Developments Ltd. Common Stock","United States","","904609","Basic Materials","Metal Mining"
"NBBK","NB Bancorp Inc. Common Stock","United States","2023","297911","Finance","Banks"
"NBIX","Neurocrine Biosciences Inc. Common Stock","United States","1996","775176","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"NBN","Northeast Bank Common Stock","United States","","70248","Finance","Major Banks"
"NBTB","NBT Bancorp Inc. Common Stock","United States","","187455","Finance","Major Banks"
"NCMI","National CineMedia Inc. Common Stock","United States","2007","491877","Consumer Discretionary","Advertising"
"NCNO","nCino Inc. Common Stock","United States","2020","1286185","Technology","Computer Software: Prepackaged Software"
"NCPL","Netcapital Inc. Common Stock","United States","","319600","Finance","Finance: Consumer Services"
"NCPLW","Netcapital Inc. Warrants","United States","","1562","Finance","Finance: Consumer Services"
"NCSM","NCS Multistage Holdings Inc. Common Stock","United States","2017","9594","Energy","Oilfield Services/Equipment"
"NDAQ","Nasdaq Inc. Common Stock","United States","","3149374","Finance","Investment Bankers/Brokers/Service"
"NDLS","Noodles & Company Class A Common Stock","United States","2013","60428","Consumer Discretionary","Restaurants"
"NDRA","ENDRA Life Sciences Inc. Common Stock","United States","2017","55678","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"NDSN","Nordson Corporation Common Stock","United States","","378304","Industrials","Industrial Machinery/Components"
"NECB","NorthEast Community Bancorp Inc. Common Stock","United States","2021","23449","Finance","Banks"
"NEHC","New Era Helium Inc Common Stock","United States","","9028112","Energy","Oil & Gas Production"
"NEHCW","New Era Helium Inc Warrants","United States","","21601","Energy","Oil & Gas Production"
"NEO","NeoGenomics Inc. Common Stock","United States","","1533841","Health Care","Precision Instruments"
"NEOG","Neogen Corporation Common Stock","United States","1989","3982338","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances"
"NEOV","NeoVolta Inc. Common Stock","United States","","127832","Miscellaneous","Industrial Machinery/Components"
"NEPH","Nephros Inc. Common Stock","United States","","59165","Health Care","Medical/Dental Instruments"
"NERV","Minerva Neurosciences Inc Common Stock","United States","2014","6750","Health Care","Biotechnology: Pharmaceutical Preparations"
"NESR","National Energy Services Reunited Corp Ordinary Shares","United States","","483660","Energy","Oilfield Services/Equipment"
"NESRW","National Energy Services Reunited Corp Warrants","United States","","907","Energy","Oilfield Services/Equipment"
"NETD","Nabors Energy Transition Corp. II Class A Ordinary Shares","United States","2023","24430","",""
"NETDW","Nabors Energy Transition Corp. II Warrant","United States","2023","6301","",""
"NEUP","Neuphoria Therapeutics Inc. Common Stock","United States","2021","13298","",""
"NEWT","NewtekOne Inc. Common Stock","United States","","399311","Finance","Major Banks"
"NEWTG","NewtekOne Inc. 8.50% Fixed Rate Senior Notes due 2029","United States","","1910","Finance","Major Banks"
"NEWTH","NewtekOne Inc. 8.625% Fixed Rate Senior Notes due 2029","United States","","2054","Finance","Major Banks"
"NEWTI","NewtekOne Inc. 8.00% Fixed Rate Senior Notes due 2028","United States","","2900","Finance","Major Banks"
"NEWTZ","NewtekOne Inc. 5.50% Notes Due 2026","United States","","473","Finance","Major Banks"
"NEXT","NextDecade Corporation Common Stock","United States","2015","2401679","Utilities","Oil & Gas Production"
"NFBK","Northfield Bancorp Inc. Common Stock (Delaware)","United States","2007","233413","Finance","Savings Institutions"
"NFE","New Fortress Energy Inc. Class A Common Stock","United States","2019","8935877","Utilities","Oil/Gas Transmission"
"NFLX","Netflix Inc. Common Stock","United States","2002","2210253","Consumer Discretionary","Consumer Electronics/Video Chains"
"NHIC","NewHold Investment Corp III Class A Ordinary Shares","United States","2025","27938","",""
"NHICU","NewHold Investment Corp III Units","United States","2025","455","Finance","Blank Checks"
"NHICW","NewHold Investment Corp III Warrants","United States","2025","170135","",""
"NHPAP","National Healthcare Properties Inc. 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock","United States","","3007","Real Estate","Real Estate Investment Trusts"
"NHPBP","National Healthcare Properties Inc. 7.125% Series B Cumulative Redeemable Perpetual Preferred Stock","United States","","642","Real Estate","Real Estate Investment Trusts"
"NHTC","Natural Health Trends Corp. Common Stock","United States","","13762","Consumer Discretionary","Consumer Specialties"
