"MORN","Morningstar Inc. Common Stock","United States","2005","125492","Finance","Investment Managers"
"MOVE","Movano Inc. Common Stock","United States","2021","107183","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"MPAA","Motorcar Parts  of America Inc. Common Stock","United States","","160894","Consumer Discretionary","Auto Parts:O.E.M."
"MPB","Mid Penn Bancorp Common Stock","United States","","68395","Finance","Major Banks"
"MPWR","Monolithic Power Systems Inc. Common Stock","United States","2004","1027998","Technology","Semiconductors"
"MQ","Marqeta Inc. Class A Common Stock","United States","2021","9104272","Technology","Computer Software: Prepackaged Software"
"MRAM","Everspin Technologies Inc. Common Stock","United States","2016","61412","Technology","Semiconductors"
"MRBK","Meridian Corporation Common Stock","United States","2017","45957","Finance","Major Banks"
"MRCC","Monroe Capital Corporation Common Stock","United States","2012","86042","Finance","Investment Managers"
"MRCY","Mercury Systems Inc Common Stock","United States","1998","1008393","Technology","Electrical Products"
"MRIN","Marin Software Incorporated Common Stock","United States","","274780","Technology","EDP Services"
"MRKR","Marker Therapeutics Inc. Common Stock","United States","","169904","Health Care","Biotechnology: Pharmaceutical Preparations"
"MRNA","Moderna Inc. Common Stock","United States","2018","7180263","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"MRSN","Mersana Therapeutics Inc. Common Stock","United States","2017","1362988","Health Care","Biotechnology: Pharmaceutical Preparations"
"MRTN","Marten Transport Ltd. Common Stock","United States","1986","387998","Industrials","Trucking Freight/Courier Services"
"MRVI","Maravai LifeSciences Holdings Inc. Class A Common Stock","United States","2020","993377","Health Care","Biotechnology: Pharmaceutical Preparations"
"MRVL","Marvell Technology Inc. Common Stock","United States","2000","14159786","Technology","Semiconductors"
"MSAI","MultiSensor AI Holdings Inc. Common Stock","United States","2021","99611","Technology","Electronic Components"
"MSAIW","MultiSensor AI Holdings Inc. Warrant","United States","2021","1618504","Technology","Electronic Components"
"MSBI","Midland States Bancorp Inc. Common Stock","United States","2016","111209","Finance","Major Banks"
"MSBIP","Midland States Bancorp Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series A","United States","","3498","Finance","Major Banks"
"MSEX","Middlesex Water Company Common Stock","United States","","66991","Utilities","Water Supply"
"MSFT","Microsoft Corporation Common Stock","United States","1986","16814456","Technology","Computer Software: Prepackaged Software"
"MSGM","Motorsport Games Inc. Class A Common Stock","United States","2021","21897","Technology","Computer Software: Prepackaged Software"
"MSPR","MSP Recovery Inc. Class A Common Stock","United States","2020","27165","Technology","EDP Services"
"MSPRW","MSP Recovery Inc. Warrant","United States","","142264","Technology","EDP Services"
"MSPRZ","MSP Recovery Inc. Warrant","United States","2020","1025","Technology","EDP Services"
"MSS","Maison Solutions Inc. Class A Common Stock","United States","2023","53933","Consumer Staples","Food Chains"
"MSTR","MicroStrategy Incorporated Common Stock Class A","United States","1998","9378928","Technology","Computer Software: Prepackaged Software"
"MTCH","Match Group Inc. Common Stock","United States","","3244545","Technology","Computer Software: Programming Data Processing"
"MTEX","Mannatech Incorporated Common Stock","United States","","1823","Health Care"," Medicinal Chemicals and Botanical Products "
"MTRX","Matrix Service Company Common Stock","United States","1990","134246","Consumer Discretionary","Engineering & Construction"
"MTSI","MACOM Technology Solutions Holdings Inc. Common Stock","United States","2012","827956","Technology","Semiconductors"
"MTSR","Metsera Inc. Common Stock","United States","2025","811609","Health Care","Biotechnology: Pharmaceutical Preparations"
"MTVA","MetaVia Inc. Common Stock","United States","2016","674576","Health Care","Biotechnology: Pharmaceutical Preparations"
"MU","Micron Technology Inc. Common Stock","United States","","17453016","Technology","Semiconductors"
"MULN","Mullen Automotive Inc.","United States","","6155687","",""
"MVBF","MVB Financial Corp. Common Stock","United States","","49052","Finance","Major Banks"
"MVIS","MicroVision Inc. Common Stock","United States","1996","4306613","Technology","Industrial Machinery/Components"
"MVST","Microvast Holdings Inc. Common Stock","United States","2019","4572669","Miscellaneous","Industrial Machinery/Components"
"MVSTW","Microvast Holdings Inc. Warrants","United States","2019","185965","Miscellaneous","Industrial Machinery/Components"
"MWYN","Marwynn Holdings Inc. Common stock","United States","2025","278284","Consumer Discretionary","Food Distributors"
"MXCT","MaxCyte Inc. Common Stock","United States","2021","912331","Health Care","Biotechnology: Commercial Physical & Biological Resarch"
"MXL","MaxLinear Inc. Common Stock","United States","2010","698450","Technology","Semiconductors"
"MYFW","First Western Financial Inc. Common Stock","United States","2018","50022","Finance","Major Banks"
"MYGN","Myriad Genetics Inc. Common Stock","United States","1995","1304023","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances"
"MYPS","PLAYSTUDIOS Inc.  Class A Common Stock","United States","2020","188231","Technology","Computer Software: Prepackaged Software"
"MYPSW","PLAYSTUDIOS Inc. Warrant","United States","2020","671","Technology","Computer Software: Prepackaged Software"
"MYRG","MYR Group Inc. Common Stock","United States","2008","130022","Industrials","Water Sewer Pipeline Comm & Power Line Construction"
"NAGE","Niagen Bioscience Inc. Common Stock","United States","","881520","Health Care"," Medicinal Chemicals and Botanical Products "
