"PINC","Premier Inc. Class A Common Stock","United States","2013","1337662","Consumer Discretionary","Other Consumer Services"
"PKBK","Parke Bancorp Inc. Common Stock","United States","","24080","Finance","Major Banks"
"PKOH","Park-Ohio Holdings Corp. Common Stock","United States","","30818","Industrials","Industrial Specialties"
"PLAB","Photronics Inc. Common Stock","United States","1987","653333","Technology","Semiconductors"
"PLAY","Dave & Buster's Entertainment Inc. Common Stock","United States","2014","1443442","Consumer Discretionary","Restaurants"
"PLBC","Plumas Bancorp","United States","","16032","Finance","Finance Companies"
"PLBY","PLBY Group Inc. Common Stock","United States","2020","298354","Consumer Discretionary","Other Specialty Stores"
"PLCE","Children's Place Inc. (The) Common Stock","United States","1997","997128","Consumer Discretionary","Clothing/Shoe/Accessory Stores"
"PLL","Piedmont Lithium Inc. Common Stock","United States","","163125","Industrials","Mining & Quarrying of Nonmetallic Minerals (No Fuels)"
"PLMK","Plum Acquisition Corp. IV Class A Ordinary Shares","United States","2025","54","",""
"PLMKW","Plum Acquisition Corp. IV Warrants","United States","2025","34709","",""
"PLMR","Palomar Holdings Inc. Common stock","United States","2019","182939","Finance","Property-Casualty Insurers"
"PLPC","Preformed Line Products Company Common Stock","United States","","36560","Industrials","Water Sewer Pipeline Comm & Power Line Construction"
"PLRX","Pliant Therapeutics Inc. Common Stock","United States","2020","561221","Health Care","Biotechnology: Pharmaceutical Preparations"
"PLSE","Pulse Biosciences Inc Common Stock (DE)","United States","2016","173163","Health Care","Medical/Dental Instruments"
"PLTR","Palantir Technologies Inc. Class A Common Stock","United States","","93519043","Technology","Computer Software: Prepackaged Software"
"PLUG","Plug Power Inc. Common Stock","United States","1999","60562073","Energy","Industrial Machinery/Components"
"PLUS","ePlus inc. Common Stock","United States","1996","152602","Technology","Retail: Computer Software & Peripheral Equipment"
"PLXS","Plexus Corp. Common Stock","United States","","122037","Technology","Electrical Products"
"PMCB","PharmaCyte  Biotech Inc. Common Stock","United States","","5146","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"PMTRU","Perimeter Acquisition Corp. I Unit","United States","2025","628080","Finance","Blank Checks"
"PMTS","CPI Card Group Inc. Common Stock","United States","","36200","Consumer Discretionary","Publishing"
"PMVP","PMV Pharmaceuticals Inc. Common Stock","United States","2020","176835","Health Care","Biotechnology: Pharmaceutical Preparations"
"PNBK","Patriot National Bancorp Inc. Common Stock","United States","","1196554","Finance","Major Banks"
"PNFP","Pinnacle Financial Partners Inc. Common Stock","United States","","442326","Finance","Major Banks"
"PNFPP","Pinnacle Financial Partners Inc. Depositary shares of Pinnacle Financial Partners Inc. each representing a 1/40th Interest in a share of its 6.75% Fixed-Rate Non-Cumulative Perpetual Preferred Stock Series B","United States","","11017","Finance","Major Banks"
"PNRG","PrimeEnergy Resources Corporation Common Stock","United States","","62179","Energy","Oil & Gas Production"
"PNTG","The Pennant Group Inc. Common Stock ","United States","","192168","Health Care","Medical/Nursing Services"
"POAI","Predictive Oncology Inc. Common Stock","United States","","98078","Health Care","Industrial Specialties"
"POCI","Precision Optics Corporation Inc. Common stock","United States","","2176","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"PODC","PodcastOne Inc. Common Stock","United States","","13552","Technology","Computer Software: Programming Data Processing"
"PODD","Insulet Corporation Common Stock","United States","2007","670639","Health Care","Medical/Dental Instruments"
"POLA","Polar Power Inc. Common Stock","United States","2016","3681","Miscellaneous","Industrial Machinery/Components"
"POLE","Andretti Acquisition Corp. II Class A Ordinary Shares","United States","2024","295","",""
"POLEW","Andretti Acquisition Corp. II Warrant","United States","2024","20512","",""
"POOL","Pool Corporation Common Stock","United States","1995","550642","Consumer Discretionary","Industrial Specialties"
"POWI","Power Integrations Inc. Common Stock","United States","1997","369833","Technology","Semiconductors"
"POWL","Powell Industries Inc. Common Stock","United States","","237187","Energy","Electrical Products"
"POWW","Outdoor Holding Company Common Stock","United States","","552282","Industrials","Ordnance And Accessories"
"POWWP","Outdoor Holding Company 8.75% Series A Cumulative Redeemable Perpetual Preferred Stock","United States","","2158","Industrials","Ordnance And Accessories"
"PPBI","Pacific Premier Bancorp Inc","United States","","790504","Finance","Major Banks"
"PPC","Pilgrim's Pride Corporation Common Stock","United States","","941385","Consumer Staples","Meat/Poultry/Fish"
"PPIH","Perma-Pipe International Holdings Inc. Common Stock","United States","","214559","Industrials","Pollution Control Equipment"
"PPSI","Pioneer Power Solutions Inc. Common Stock","United States","","27895","Industrials","Electrical Products"
"PRAA","PRA Group Inc. Common Stock","United States","2002","389537","Finance","Finance: Consumer Services"
"PRAX","Praxis Precision Medicines Inc. Common Stock","United States","2020","178016","Health Care","Biotechnology: Pharmaceutical Preparations"
"PRCH","Porch Group Inc. Common Stock","United States","2020","1990168","Technology","Computer Software: Prepackaged Software"
"PRCT","PROCEPT BioRobotics Corporation Common Stock","United States","2021","537434","Health Care","Medical/Dental Instruments"
"PRDO","Perdoceo Education Corporation Common Stock","United States","","672130","Real Estate","Other Consumer Services"
"PRGS","Progress Software Corporation Common Stock (DE)","United States","1991","335934","Technology","Computer Software: Prepackaged Software"
