"COST","Costco Wholesale Corporation Common Stock","United States","","1785964","Consumer Discretionary","Department/Specialty Retail Stores"
"COYA","Coya Therapeutics Inc. Common Stock","United States","2022","66802","Health Care","Biotechnology: Pharmaceutical Preparations"
"CPB","The Campbell's Company Common Stock","United States","","4836328","Consumer Staples","Packaged Foods"
"CPBI","Central Plains Bancshares Inc. Common Stock","United States","2023","530","Finance","Savings Institutions"
"CPHC","Canterbury Park Holding Corporation 'New' Common Stock","United States","","832","Consumer Discretionary","Services-Misc. Amusement & Recreation"
"CPIX","Cumberland Pharmaceuticals Inc. Common Stock","United States","2009","56120","Health Care","Biotechnology: Pharmaceutical Preparations"
"CPRT","Copart Inc. (DE) Common Stock","United States","1994","8554653","Consumer Discretionary","Retail-Auto Dealers and Gas Stations"
"CPRX","Catalyst Pharmaceuticals Inc. Common Stock","United States","2006","1113257","Health Care","Biotechnology: Pharmaceutical Preparations"
"CPSH","CPS Technologies Corp. Common Stock","United States","","72178","Consumer Discretionary","Building Materials"
"CPSS","Consumer Portfolio Services Inc. Common Stock","United States","1992","20256","Finance","Finance: Consumer Services"
"CPZ","Calamos Long/Short Equity & Dynamic Income Trust Common Stock","United States","2019","58819","Finance","Trusts Except Educational Religious and Charitable"
"CRAI","CRA International Inc. Common Stock","United States","1998","104412","Consumer Discretionary","Other Consumer Services"
"CRAQU","Cal Redwood Acquisition Corp. Units","United States","2025","99159","Finance","Blank Checks"
"CRBP","Corbus Pharmaceuticals Holdings Inc. Common Stock","United States","","98376","Health Care","Biotechnology: Pharmaceutical Preparations"
"CRBU","Caribou Biosciences Inc. Common Stock","United States","2021","1163462","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"CRCT","Cricut Inc. Class A Common Stock","United States","2021","332220","Technology","Industrial Machinery/Components"
"CRDF","Cardiff Oncology Inc. Common Stock","United States","","998339","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"CRDO","Credo Technology Group Holding Ltd Ordinary Shares","United States","2022","4562675","Technology","Semiconductors"
"CREX","Creative Realities Inc. Common Stock","United States","","130210","Technology","EDP Services"
"CRGX","CARGO Therapeutics Inc. Common Stock","United States","2023","396434","",""
"CRIS","Curis Inc. Common Stock","United States","","70277","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"CRMD","CorMedix Inc. Common Stock","United States","","1184192","Health Care","Biotechnology: Pharmaceutical Preparations"
"CRMT","America's Car-Mart Inc Common Stock","United States","","336353","Consumer Discretionary","Retail-Auto Dealers and Gas Stations"
"CRNC","Cerence Inc. Common Stock","United States","","1353632","Technology","Computer Software: Prepackaged Software"
"CRNX","Crinetics Pharmaceuticals Inc. Common Stock","United States","2018","557240","Health Care","Biotechnology: Pharmaceutical Preparations"
"CROX","Crocs Inc. Common Stock","United States","2006","1738324","Consumer Discretionary","Shoe Manufacturing"
"CRSR","Corsair Gaming Inc. Common Stock","United States","2020","567824","Technology","Computer peripheral equipment"
"CRUS","Cirrus Logic Inc. Common Stock","United States","1989","353042","Technology","Semiconductors"
"CRVL","CorVel Corp. Common Stock","United States","","141618","Finance","Specialty Insurers"
"CRVO","CervoMed Inc. Common Stock","United States","","143143","Health Care","Biotechnology: Pharmaceutical Preparations"
"CRVS","Corvus Pharmaceuticals Inc. Common Stock","United States","2016","765190","Health Care","Biotechnology: Pharmaceutical Preparations"
"CRWD","CrowdStrike Holdings Inc. Class A Common Stock","United States","2019","2610680","Technology","Computer Software: Prepackaged Software"
"CRWS","Crown Crafts Inc Common Stock","United States","","117787","Consumer Discretionary","Textiles"
"CRWV","CoreWeave Inc. Class A Common Stock","United States","2025","16515242","Technology","Computer Software: Prepackaged Software"
"CSAI","Cloudastructure Inc. Class A Common Stock","United States","","353249","Technology","Computer Software: Programming Data Processing"
"CSBR","Champions Oncology Inc. Common Stock","United States","","98534","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"CSCO","Cisco Systems Inc. Common Stock (DE)","United States","1990","14634981","Telecommunications","Computer Communications Equipment"
"CSGP","CoStar Group Inc. Common Stock","United States","1998","2666740","Consumer Discretionary","Business Services"
"CSGS","CSG Systems International Inc. Common Stock","United States","1996","183351","Technology","EDP Services"
"CSPI","CSP Inc. Common Stock","United States","1982","41433","Technology","EDP Services"
"CSQ","Calamos Strategic Total Return Common Stock","United States","2004","144661","Finance","Finance Companies"
"CSTL","Castle Biosciences Inc. Common Stock","United States","2019","516146","Health Care","Medical Specialities"
"CSWC","Capital Southwest Corporation Common Stock","United States","","657512","Consumer Discretionary","Textiles"
"CSWCZ","Capital Southwest Corporation 7.75% Notes due 2028","United States","","1266","Finance","Finance Companies"
"CSX","CSX Corporation Common Stock","United States","","9032825","Industrials","Railroads"
"CTAS","Cintas Corporation Common Stock","United States","1983","1253128","Consumer Discretionary","Apparel"
"CTBI","Community Trust Bancorp Inc. Common Stock","United States","","48511","Finance","Major Banks"
"CTKB","Cytek Biosciences Inc. Common Stock","United States","2021","1299788","Industrials","Biotechnology: Laboratory Analytical Instruments"
"CTLP","Cantaloupe Inc. Common Stock","United States","","717400","Miscellaneous","Office Equipment/Supplies/Services"
"CTMX","CytomX Therapeutics Inc. Common Stock","United States","2015","1974648","Health Care","Biotechnology: Pharmaceutical Preparations"
