"ADP","Automatic Data Processing Inc. Common Stock","United States","","2021726","Technology","EDP Services"
"ADPT","Adaptive Biotechnologies Corporation Common Stock","United States","2019","979216","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"ADSK","Autodesk Inc. Common Stock","United States","","1129747","Technology","Computer Software: Prepackaged Software"
"ADTN","ADTRAN Holdings Inc. Common Stock","United States","1994","949899","Utilities","Telecommunications Equipment"
"ADTX","Aditxt Inc. Common Stock","United States","2020","79744","Health Care","Biotechnology: Pharmaceutical Preparations"
"ADUS","Addus HomeCare Corporation Common Stock","United States","2009","127818","Health Care","Medical/Nursing Services"
"ADV","Advantage Solutions Inc. Class A Common Stock","United States","2019","694943","Consumer Discretionary","Business Services"
"ADVM","Adverum Biotechnologies Inc. Common Stock","United States","2014","182093","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"ADVWW","Advantage Solutions Inc. Warrant","United States","2019","356","Consumer Discretionary","Business Services"
"AEHR","Aehr Test Systems Common Stock","United States","1997","859668","Industrials","Electrical Products"
"AEI","Alset Inc. Common Stock (TX)","United States","2020","22071","Finance","Real Estate"
"AEIS","Advanced Energy Industries Inc. Common Stock","United States","1995","148279","Technology","Industrial Machinery/Components"
"AEMD","Aethlon Medical Inc. Common Stock","United States","","67450","Health Care","Medical/Dental Instruments"
"AENT","Alliance Entertainment Holding Corporation Class A Common Stock","United States","","8996","Consumer Discretionary","Durable Goods"
"AENTW","Alliance Entertainment Holding Corporation Warrants","United States","","24600","Consumer Discretionary","Durable Goods"
"AEP","American Electric Power Company Inc. Common Stock","United States","","2389581","Utilities","Electric Utilities: Central"
"AERT","Aeries Technology Inc. Class A Ordinary Share","United States","2021","54477","Consumer Discretionary","Professional Services"
"AEVA","Aeva Technologies Inc. Common Stock","United States","","1576483","Consumer Discretionary","Auto Parts:O.E.M."
"AEVAW","Aeva Technologies Inc. Warrants","United States","","83776","Consumer Discretionary","Auto Parts:O.E.M."
"AEYE","AudioEye Inc. Common Stock","United States","","76839","Technology","Computer Software: Prepackaged Software"
"AFBI","Affinity Bancshares Inc. Common Stock (MD)","United States","2017","620","Finance","Banks"
"AFCG","Advanced Flower Capital Inc. Common Stock","United States","2021","1296187","Finance","Real Estate"
"AFRM","Affirm Holdings Inc. Class A Common Stock","United States","2021","6529348","Finance","Finance: Consumer Services"
"AGAE","Allied Gaming & Entertainment Inc. Common Stock","United States","2017","71433","Consumer Discretionary","Services-Misc. Amusement & Recreation"
"AGEN","Agenus Inc. Common Stock","United States","2000","402108","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"AGFY","Agrify Corporation Common Stock","United States","2021","21514","Consumer Staples","Farming/Seeds/Milling"
"AGH","Aureus Greenway Holdings Inc. Common Stock","United States","2025","158050","Consumer Discretionary","Hotels/Resorts"
"AGIO","Agios Pharmaceuticals Inc. Common Stock","United States","2013","482139","Health Care","Biotechnology: Pharmaceutical Preparations"
"AGNC","AGNC Investment Corp. Common Stock","United States","2008","23757975","Real Estate","Real Estate Investment Trusts"
"AGNCL","AGNC Investment Corp. Depositary Shares Each Representing a 1/1000th Interest in a Share of 7.75% Series G Fixed-Rate Reset Cumulative Redeemable Preferred Stock","United States","","8418","Real Estate","Real Estate Investment Trusts"
"AGNCM","AGNC Investment Corp. Depositary Shares rep 6.875% Series D Fixed-to-Floating Cumulative Redeemable Preferred Stock","United States","","8668","Real Estate","Real Estate Investment Trusts"
"AGNCN","AGNC Investment Corp. Depositary Shares Each Representing a 1/1000th Interest in a Share of 7.00% Series C Fixed-To-Floating Rate Cumulative Redeemable Preferred Stock","United States","","16087","Real Estate","Real Estate Investment Trusts"
"AGNCO","AGNC Investment Corp. Depositary Shares each representing a 1/1000th interest in a share of 6.50% Series E Fixed-to-Floating Cumulative Redeemable Preferred Stock","United States","","36591","Real Estate","Real Estate Investment Trusts"
"AGNCP","AGNC Investment Corp. Depositary Shares Each Representing a 1/1000th Interest in a Share of 6.125% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock","United States","","77365","Real Estate","Real Estate Investment Trusts"
"AGYS","Agilysys Inc. Common Stock (DE)","United States","","209651","Technology","EDP Services"
"AHCO","AdaptHealth Corp. Common Stock","United States","2018","881566","Health Care","Medical/Nursing Services"
"AIFE","Aifeex Nexus Acquisition Corporation Class A Ordinary Shares","United States","2025","212","",""
"AIFF","Firefly Neuroscience Inc. Common Stock","United States","","196562","Technology","Computer Software: Prepackaged Software"
