"SLAB","Silicon Laboratories Inc. Common Stock","United States","2000","543180","Technology","Semiconductors"
"SLDB","Solid Biosciences Inc. Common Stock","United States","2018","1237041","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"SLDP","Solid Power Inc. Class A Common Stock","United States","2021","6645466","Miscellaneous","Industrial Machinery/Components"
"SLDPW","Solid Power Inc. Warrant","United States","2021","78998","Miscellaneous","Industrial Machinery/Components"
"SLE","Super League Enterprise Inc. Common Stock","United States","2019","2037794","Consumer Discretionary","Services-Misc. Amusement & Recreation"
"SLM","SLM Corporation Common Stock","United States","","2016807","Finance","Finance: Consumer Services"
"SLMBP","SLM Corporation Floating Rate Non-Cumulative Preferred Stock Series B","United States","","926","Finance","Finance: Consumer Services"
"SLNG","Stabilis Solutions Inc. Common Stock","United States","","6479","Utilities","Oil/Gas Transmission"
"SLNH","Soluna Holdings Inc. Common Stock","United States","","396961","Technology","EDP Services"
"SLNHP","Soluna Holdings Inc 9.0% Series A Cumulative Perpetual Preferred Stock ","United States","","36833","Technology","EDP Services"
"SLNO","Soleno Therapeutics Inc. Common Stock","United States","2014","621294","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"SLP","Simulations Plus Inc. Common Stock","United States","","946124","Technology","EDP Services"
"SLRC","SLR Investment Corp. Common Stock","United States","2010","166926","Finance","Finance/Investors Services"
"SLRX","Salarius Pharmaceuticals Inc. Common Stock","United States","2015","68582","Health Care","Biotechnology: Pharmaceutical Preparations"
"SLS","SELLAS Life Sciences Group Inc. Common Stock","United States","","2639132","Health Care","Biotechnology: Pharmaceutical Preparations"
"SLSN","Solesence Inc. Common Stock","United States","","123589","Consumer Discretionary","Package Goods/Cosmetics"
"SMBC","Southern Missouri Bancorp Inc. Common Stock","United States","","19335","Finance","Banks"
"SMCI","Super Micro Computer Inc. Common Stock","United States","2020","36493547","Technology","Computer Manufacturing"
"SMID","Smith-Midland Corporation Common Stock","United States","","14978","Industrials","Building Materials"
"SMLR","Semler Scientific Inc. Common Stock","United States","","649857","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"SMPL","The Simply Good Foods Company Common Stock","United States","","1768215","Consumer Staples","Packaged Foods"
"SMSI","Smith Micro Software Inc. Common Stock","United States","1995","115799","Technology","Computer Software: Prepackaged Software"
"SMTC","Semtech Corporation Common Stock","United States","","1940488","Technology","Semiconductors"
"SMTI","Sanara MedTech Inc. Common Stock","United States","","55067","Health Care","Industrial Specialties"
"SMXT","Solarmax Technology Inc. Common Stock","United States","2024","84912","Consumer Discretionary","Engineering & Construction"
"SNAL","Snail Inc. Class A Common Stock","United States","2022","20542","Technology","Computer Software: Prepackaged Software"
"SNBR","Sleep Number Corporation Common Stock","United States","","1041404","Consumer Discretionary","Home Furnishings"
"SNCR","Synchronoss Technologies Inc. Common Stock","United States","2018","54324","Technology","EDP Services"
"SNCY","Sun Country Airlines Holdings Inc. Common Stock","United States","2021","1334713","Consumer Discretionary","Air Freight/Delivery Services"
"SND","Smart Sand Inc. Common Stock","United States","2016","89782","Industrials","Mining & Quarrying of Nonmetallic Minerals (No Fuels)"
"SNDK","Sandisk Corporation Common Stock","United States","","2755907","Technology","Electronic Components"
"SNDX","Syndax Pharmaceuticals Inc. Common Stock","United States","2016","1310579","Health Care","Biotechnology: Pharmaceutical Preparations"
"SNES","SenesTech Inc. Common Stock","United States","2016","976456","Industrials","Agricultural Chemicals"
"SNEX","StoneX Group Inc. Common Stock","United States","","341562","Finance","Investment Bankers/Brokers/Service"
"SNFCA","Security National Financial Corporation Class A Common Stock","United States","","50167","Finance","Finance: Consumer Services"
"SNGX","Soligenix Inc. Common Stock","United States","","15440","Health Care","Biotechnology: Pharmaceutical Preparations"
"SNOA","Sonoma Pharmaceuticals Inc. Common Stock","United States","2007","29571","Health Care","Biotechnology: Pharmaceutical Preparations"
"SNPS","Synopsys Inc. Common Stock","United States","1992","1162636","Technology","Computer Software: Prepackaged Software"
"SNPX","Synaptogenix Inc. Common Stock","United States","","457291","Health Care","Biotechnology: Pharmaceutical Preparations"
"SNSE","Sensei Biotherapeutics Inc. Common Stock","United States","2021","545635","Health Care","Biotechnology: Pharmaceutical Preparations"
"SNTI","Senti Biosciences Inc. Common Stock","United States","2021","94778","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"SNWV","SANUWAVE Health Inc. Common Stock","United States","","32637","Health Care","Medical/Dental Instruments"
"SNYR","Synergy CHC Corp. Common Stock","United States","2024","53117","Health Care","Other Pharmaceuticals"
"SOBR","SOBR Safe Inc. Common Stock","United States","","14842","Consumer Discretionary","Newspapers/Magazines"
"SOFI","SoFi Technologies Inc. Common Stock  ","United States","","76753109","Finance","Finance: Consumer Services"
"SOHO","Sotherly Hotels Inc. Common Stock","United States","","9014","Real Estate","Real Estate Investment Trusts"
"SOHOB","Sotherly Hotels Inc. 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock","United States","","1743","Real Estate","Real Estate Investment Trusts"
"SOHON","Sotherly Hotels Inc. 8.25% Series D Cumulative Redeemable Perpetual Preferred Stock","United States","","365","Real Estate","Real Estate Investment Trusts"
"SOHOO","Sotherly Hotels Inc. 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock","United States","","832","Real Estate","Real Estate Investment Trusts"
"SOND","Sonder Holdings Inc. Class A Common Stock","United States","2021","16063","Consumer Discretionary","Hotels/Resorts"
