"SABSW","SAB Biotherapeutics Inc. Warrant","United States","2021","79183","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"SAFT","Safety Insurance Group Inc. Common Stock","United States","2002","63984","Finance","Property-Casualty Insurers"
"SAFX","XCF Global Inc. Class A Common Stock","United States","","1055901","Industrials","Major Chemicals"
"SAGE","Sage Therapeutics Inc. Common Stock","United States","2014","647392","Health Care","Biotechnology: Pharmaceutical Preparations"
"SAIA","Saia Inc. Common Stock","United States","","685555","Industrials","Trucking Freight/Courier Services"
"SAIC","Science Applications International Corporation Common Stock","United States","","555664","Technology","EDP Services"
"SAIL","SailPoint Inc. Common Stock","United States","2025","1872680","Technology","Computer Software: Prepackaged Software"
"SAMG","Silvercrest Asset Management Group Inc. Class A Common Stock","United States","2013","66136","Finance","Investment Managers"
"SANA","Sana Biotechnology Inc. Common Stock","United States","2021","2485679","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"SANM","Sanmina Corporation Common Stock","United States","1993","654948","Technology","Electrical Products"
"SANW","S&W Seed Company Common Stock (NV)","United States","","887","Consumer Staples","Farming/Seeds/Milling"
"SATS","EchoStar  Corporation Common Stock","United States","","5896035","Consumer Discretionary","Telecommunications Equipment"
"SAVA","Cassava Sciences Inc. Common Stock","United States","","565939","Health Care","Biotechnology: Pharmaceutical Preparations"
"SBAC","SBA Communications Corporation Class A Common Stock","United States","1999","592608","Real Estate","Real Estate Investment Trusts"
"SBC","SBC Medical Group Holdings Incorporated Common Stock","United States","2022","80333","Health Care","Medical/Nursing Services"
"SBCF","Seacoast Banking Corporation of Florida Common Stock","United States","","509858","Finance","Major Banks"
"SBCWW","SBC Medical Group Holdings Incorporated Warrants","United States","2022","7455","Health Care","Medical/Nursing Services"
"SBFG","SB Financial Group Inc. Common Stock","United States","","17583","Finance","Major Banks"
"SBGI","Sinclair Inc. Class A Common Stock","United States","1995","444673","Industrials","Broadcasting"
"SBRA","Sabra Health Care REIT Inc. Common Stock","United States","","3227190","Real Estate","Real Estate Investment Trusts"
"SBUX","Starbucks Corporation Common Stock","United States","1992","7119922","Consumer Discretionary","Restaurants"
"SCHL","Scholastic Corporation Common Stock","United States","1992","161883","Consumer Discretionary","Books"
"SCKT","Socket Mobile Inc. Common Stock","United States","","13289","Technology","Computer Manufacturing"
"SCLX","Scilex Holding Company Common Stock","United States","2021","140974","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"SCLXW","Scilex Holding Company Warrant","United States","2021","10265","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"SCNX","Scienture Holdings Inc. Common Stock","United States","","100035","Health Care","Other Pharmaceuticals"
"SCOR","comScore Inc. Common Stock","United States","2018","1179","Consumer Discretionary","Business Services"
"SCPH","scPharmaceuticals Inc. Common Stock","United States","2017","211100","Health Care","Biotechnology: Pharmaceutical Preparations"
"SCSC","ScanSource Inc. Common Stock","United States","","145953","Technology","Retail: Computer Software & Peripheral Equipment"
"SCVL","Shoe Carnival Inc. Common Stock","United States","1993","977552","Consumer Discretionary","Clothing/Shoe/Accessory Stores"
"SCWO","374Water Inc. Common Stock","United States","","290582","Consumer Discretionary","Metal Fabrications"
"SCYX","SCYNEXIS Inc. Common Stock","United States","2014","99492","Health Care","Biotechnology: Pharmaceutical Preparations"
"SDGR","Schrodinger Inc. Common Stock","United States","2020","1728090","Health Care","Biotechnology: Pharmaceutical Preparations"
"SDHI","Siddhi Acquisition Corp Class A Common stock","United States","2025","31004","Finance","Blank Checks"
"SDHIR","Siddhi Acquisition Corp Right","United States","2025","201900","",""
"SDHIU","Siddhi Acquisition Corp Unit","United States","2025","394","Finance","Blank Checks"
"SDOT","Sadot Group Inc. Common Stock","United States","2020","3227444","Consumer Discretionary","Restaurants"
"SDST","Stardust Power Inc. Common Stock","United States","2021","294727","Industrials","Major Chemicals"
"SDSTW","Stardust Power Inc. Warrant","United States","2021","2892","Industrials","Major Chemicals"
"SEAT","Vivid Seats Inc. Class A Common Stock","United States","","1570037","Consumer Discretionary","Services-Misc. Amusement & Recreation"
"SEATW","Vivid Seats Inc. Warrant","United States","","600","Consumer Discretionary","Services-Misc. Amusement & Recreation"
"SEER","Seer Inc. Class A Common Stock","United States","2020","184308","Industrials","Biotechnology: Laboratory Analytical Instruments"
"SEIC","SEI Investments Company Common Stock","United States","1981","649595","Finance","Investment Bankers/Brokers/Service"
"SELF","Global Self Storage Inc. Common Stock","United States","","14304","Real Estate","Real Estate Investment Trusts"
"SENEA","Seneca Foods Corp. Class A Common Stock","United States","","117627","Consumer Staples","Packaged Foods"
"SENEB","Seneca Foods Corp. Class B Common Stock","United States","","705","Consumer Staples","Packaged Foods"
"SEPN","Septerna Inc. Common Stock","United States","2024","299659","Health Care","Biotechnology: Pharmaceutical Preparations"
"SERA","Sera Prognostics Inc. Class A Common Stock","United States","2021","392256","Health Care","Medical Specialities"
"SERV","Serve Robotics Inc. Common Stock","United States","","5937617","Consumer Discretionary","Industrial Specialties"
"SEVN","Seven Hills Realty Trust Common Stock","United States","","40254","Real Estate","Real Estate Investment Trusts"
