"OCUL","Ocular Therapeutix Inc. Common Stock","United States","2014","1103822","Health Care","Biotechnology: Pharmaceutical Preparations"
"OCX","Oncocyte Corporation Common Stock","United States","","17561","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances"
"ODFL","Old Dominion Freight Line Inc. Common Stock","United States","1991","1530716","Industrials","Trucking Freight/Courier Services"
"ODP","The ODP Corporation Common Stock","United States","","510557","Consumer Discretionary","Other Specialty Stores"
"OESX","Orion Energy Systems Inc. Common Stock","United States","2015","71310","Consumer Discretionary","Building Products"
"OFLX","Omega Flex Inc. Common Stock","United States","","134723","Industrials","Industrial Specialties"
"OFS","OFS Capital Corporation Common Stock","United States","","19527","Finance","Finance/Investors Services"
"OFSSH","OFS Capital Corporation 4.95% Notes due 2028","United States","","11","Finance","Finance Companies"
"OKTA","Okta Inc. Class A Common Stock","United States","2017","2240943","Technology","Computer Software: Prepackaged Software"
"OKUR","OnKure Therapeutics Inc. Class A Common Stock","United States","2021","165866","Health Care","Biotechnology: Pharmaceutical Preparations"
"OLB","The OLB Group Inc. Common Stock","United States","","16459","Consumer Discretionary","Business Services"
"OLED","Universal Display Corporation Common Stock","United States","","559168","Technology","Electrical Products"
"OLLI","Ollie's Bargain Outlet Holdings Inc. Common Stock","United States","2015","932168","Consumer Discretionary","Department/Specialty Retail Stores"
"OLMA","Olema Pharmaceuticals Inc. Common Stock","United States","2020","942505","Health Care","Biotechnology: Pharmaceutical Preparations"
"OLPX","Olaplex Holdings Inc. Common Stock","United States","2021","568848","Consumer Discretionary","Package Goods/Cosmetics"
"OM","Outset Medical Inc. Common Stock","United States","2020","338128","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"OMCC","Old Market Capital Corporation Common Stock","United States","","1052","Finance","Finance Companies"
"OMCL","Omnicell Inc. Common Stock ($0.001 par value)","United States","2001","487119","Technology","Computer Manufacturing"
"OMDA","Omada Health Inc. Common Stock","United States","2025","1080689","Health Care","Medical/Nursing Services"
"OMER","Omeros Corporation Common Stock","United States","2009","696488","Health Care","Biotechnology: Pharmaceutical Preparations"
"OMEX","Odyssey Marine Exploration Inc. Common Stock","United States","","1718972","Consumer Discretionary","Marine Transportation"
"ON","ON Semiconductor Corporation Common Stock","United States","","9657702","Technology","Semiconductors"
"ONB","Old National Bancorp Common Stock","United States","","2589126","Finance","Major Banks"
"ONBPO","Old National Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of Series C Preferred Stock","United States","","4913","Finance","Major Banks"
"ONBPP","Old National Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of Series A Preferred Stock","United States","","1698","Finance","Major Banks"
"ONCO","Onconetix Inc. Common Stock","United States","2022","329054","Health Care","Biotechnology: Pharmaceutical Preparations"
"ONDS","Ondas Holdings Inc. Common Stock","United States","","29549553","Technology","Radio And Television Broadcasting And Communications Equipment"
"ONEW","OneWater Marine Inc. Class A Common Stock","United States","2020","243632","Consumer Discretionary","Auto & Home Supply Stores"
"ONFO","Onfolio Holdings Inc. Common Stock","United States","2022","3362","Technology","EDP Services"
"OPAL","OPAL Fuels Inc. Class A Common Stock","United States","2021","133922","Utilities","Natural Gas Distribution"
"OPBK","OP Bancorp Common Stock","United States","2018","78675","Finance","Major Banks"
"OPCH","Option Care Health Inc. Common Stock","United States","","1120494","Health Care","Medical/Nursing Services"
"OPEN","Opendoor Technologies Inc Common Stock","United States","","68816265","Finance","Real Estate"
"OPI","Office Properties Income Trust Common Shares of Beneficial Interest","United States","","888015","Finance","Real Estate"
"OPINL","Office Properties Income Trust 6.375% Senior Notes due 2050","United States","","6859","Finance","Real Estate"
"OPK","OPKO Health Inc. Common Stock","United States","","2313908","Health Care","Biotechnology: Pharmaceutical Preparations"
"OPOF","Old Point Financial Corporation Common Stock","United States","","9362","Finance","Major Banks"
"OPRT","Oportun Financial Corporation Common Stock","United States","2019","281133","Finance","Finance: Consumer Services"
"OPRX","OptimizeRx Corporation Common Stock","United States","","204236","Consumer Discretionary","Business Services"
"OPTX","Syntec Optics Holdings Inc. Class A Common Stock","United States","2022","72046","Technology","Electronic Components"
"OPXS","Optex Systems Holdings Inc. Common Stock","United States","","84570","Technology","Electronic Components"
"ORGN","Origin Materials Inc. Common Stock","United States","2020","848194","Industrials","Major Chemicals"
"ORGNW","Origin Materials Inc. Warrants","United States","2020","43731","Industrials","Major Chemicals"
"ORGO","Organogenesis Holdings Inc. Class A Common Stock","United States","2016","494814","Health Care","Biotechnology: Pharmaceutical Preparations"
"ORIC","Oric Pharmaceuticals Inc. Common Stock","United States","2020","714124","Health Care","Biotechnology: Pharmaceutical Preparations"
"ORKA","Oruka Therapeutics Inc. Common Stock","United States","","131591","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances"
"ORLY","O'Reilly Automotive Inc. Common Stock","United States","1993","4020387","Consumer Discretionary","Auto & Home Supply Stores"
"ORRF","Orrstown Financial Services Inc. Common Stock","United States","","125817","Finance","Major Banks"
"OS","OneStream Inc. Class A Common Stock","United States","2024","1340660","Technology","Computer Software: Prepackaged Software"
"OSBC","Old Second Bancorp Inc. Common Stock","United States","","187197","Finance","Major Banks"
