"DRDB","Roman DBDR Acquisition Corp. II Ordinary shares","United States","2025","155900","",""
"DRDBU","Roman DBDR Acquisition Corp. II Unit","United States","2024","1000","",""
"DRDBW","Roman DBDR Acquisition Corp. II Warrants","United States","2025","13356","",""
"DRMA","Dermata Therapeutics Inc. Common Stock","United States","2021","33711","Health Care","Biotechnology: Pharmaceutical Preparations"
"DRRX","DURECT Corporation Common Stock","United States","2000","62876","Health Care","Biotechnology: Pharmaceutical Preparations"
"DRVN","Driven Brands Holdings Inc. Common Stock","United States","2021","770624","Consumer Discretionary","Automotive Aftermarket"
"DSGN","Design Therapeutics Inc. Common Stock","United States","2021","65992","Health Care","Biotechnology: Pharmaceutical Preparations"
"DSGR","Distribution Solutions Group Inc. Common Stock","United States","","46125","Consumer Discretionary","Industrial Specialties"
"DSP","Viant Technology Inc. Class A Common Stock","United States","2021","507443","Technology","Computer Software: Programming Data Processing"
"DTI","Drilling Tools International Corporation Common Stock","United States","2021","100506","Industrials","Metal Fabrications"
"DTIL","Precision BioSciences Inc. Common Stock","United States","2019","39659","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"DTSQ","DT Cloud Star Acquisition Corporation Ordinary Shares","United States","2024","1","",""
"DTST","Data Storage Corporation Common Stock","United States","","73393","Technology","EDP Services"
"DTSTW","Data Storage Corporation Warrant","United States","","8660","Technology","EDP Services"
"DUOL","Duolingo Inc. Class A Common Stock","United States","2021","550602","Technology","Computer Software: Prepackaged Software"
"DUOT","Duos Technologies Group Inc. Common Stock","United States","","62740","Technology","Computer Software: Prepackaged Software"
"DVAX","Dynavax Technologies Corporation Common Stock","United States","2004","1120118","Health Care","Biotechnology: Pharmaceutical Preparations"
"DVLT","Datavault AI Inc. Common Stock","United States","2018","360309","Technology","Semiconductors"
"DWSN","Dawson Geophysical Company Common Stock","United States","","46407","Energy","Oil & Gas Production"
"DWTX","Dogwood Therapeutics Inc. Common Stock","United States","2020","52279","Health Care","Biotechnology: Pharmaceutical Preparations"
"DXCM","DexCom Inc. Common Stock","United States","2005","2904103","Health Care","Medical/Dental Instruments"
"DXLG","Destination XL Group Inc. Common Stock","United States","","131016","Consumer Discretionary","Clothing/Shoe/Accessory Stores"
"DXPE","DXP Enterprises Inc. Common Stock","United States","","89578","Industrials","Industrial Machinery/Components"
"DXR","Daxor Corporation Common Stock","United States","","2021","Health Care","Medical/Dental Instruments"
"DYAI","Dyadic International Inc. Common Stock","United States","","36110","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"DYN","Dyne Therapeutics Inc. Common Stock","United States","2020","1747992","Health Care","Biotechnology: Pharmaceutical Preparations"
"DYNX","Dynamix Corporation Class A Ordinary Shares","United States","2024","32997","",""
"DYNXU","Dynamix Corporation Unit","United States","2024","612","",""
"DYNXW","Dynamix Corporation Warrant","United States","2024","15234","",""
"EA","Electronic Arts Inc. Common Stock","United States","","1703905","Technology","Computer Software: Prepackaged Software"
"EBAY","eBay Inc. Common Stock","United States","1998","3415924","Consumer Discretionary","Business Services"
"EBC","Eastern Bankshares Inc. Common Stock","United States","2020","1253244","Finance","Savings Institutions"
"EBMT","Eagle Bancorp Montana Inc. Common Stock","United States","2010","19279","Finance","Major Banks"
"EBTC","Enterprise Bancorp Inc Common Stock","United States","","18289","Finance","Major Banks"
"ECBK","ECB Bancorp Inc. Common Stock","United States","2022","14958","Finance","Banks"
"ECDA","ECD Automotive Design Inc. Common Stock","United States","2022","269990","Consumer Discretionary","Auto Manufacturing"
"ECDAW","ECD Automotive Design Inc. Warrant ","United States","2022","1950","Consumer Discretionary","Auto Manufacturing"
"ECOR","electroCore Inc. Common Stock","United States","2018","67050","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"ECPG","Encore Capital Group Inc Common Stock","United States","","287783","Finance","Finance Companies"
"EDBL","Edible Garden AG Incorporated Common Stock","United States","2022","56082","Consumer Staples","Farming/Seeds/Milling"
"EDBLW","Edible Garden AG Incorporated Warrant","United States","2022","11212","Consumer Staples","Farming/Seeds/Milling"
"EDIT","Editas Medicine Inc. Common Stock","United States","2016","3051468","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"EDSA","Edesa Biotech Inc. Common Shares","United States","","13577","Health Care","Biotechnology: Pharmaceutical Preparations"
"EDUC","Educational Development Corporation Common Stock","United States","","670","Consumer Discretionary","Consumer Specialties"
"EEFT","Euronet Worldwide Inc. Common Stock","United States","1997","417475","Finance","Investment Bankers/Brokers/Service"
"EEIQ","EpicQuest Education Group International Limited Common Stock","United States","2021","8697","Real Estate","Other Consumer Services"
"EFOI","Energy Focus Inc. Common Stock","United States","","1810","Consumer Discretionary","Building Products"
"EFSC","Enterprise Financial Services Corporation Common Stock","United States","","206370","Finance","Major Banks"
"EFSCP","Enterprise Financial Services Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 5% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A","United States","","324","Finance","Major Banks"
"EFSI","Eagle Financial Services Inc Common Stock","United States","","7967","Finance","Major Banks"
